KindOfQuery;Shift;Country;Week;#Eq;#Vars;Eq. creation time;Solve time;Average squared error
WithJHURegions;5;UK;2020W50;27;76;2.69872354;0.246901777;0.006458797770476368
WithJHURegions;5;UK;2020W51;27;76;2.71772056;0.211827478;0.012997939357498345
WithJHURegions;5;UK;2020W52;25;63;2.683760588;0.238083211;0.0313829650772824
WithJHURegions;5;UK;2021W01;25;63;2.691103309;0.246329207;0.10048996426902748
WithJHURegions;5;UK;2021W02;25;63;2.639006907;0.247615771;0.11806034811441438
WithJHURegions;5;UK;2021W03;25;63;2.593650982;0.222606023;0.10323673244126873
WithJHURegions;5;UK;2021W04;25;63;2.683439217;0.28852504;0.07141930225923955
WithJHURegions;5;UK;2021W05;25;63;2.645343257;0.2726684;0.024287201794607353
WithJHURegions;5;UK;2021W06;25;63;2.550230235;0.248403311;0.023239434260904888
WithJHURegions;6;NL;2020W05;15;18;2.82063483;0.247255732;5.326069872969102E-4
WithJHURegions;6;NL;2020W06;19;20;2.849710159;0.245160881;2.3030569435123388E-4
WithJHURegions;6;NL;2020W07;19;20;2.842946556;0.240244684;4.3898649634848834E-4
